Region,Rainfall_mm,Temperature_C,Soil_Moisture_pct,Soil_pH,Nitrogen,Phosphorus,Potassium,Irrigation_pct,Crop_Area_ha,Fertilizer_kg_per_ha,Pesticide_kg_per_ha,Sunlight_hours,Humidity_pct,Altitude_m,Wind_kmh,Groundwater_m,Crop_Diversity_Index,Mechanization_Score,Yield_Variance,Avg_Yield_ton_per_ha
153,-1509.0,28.11015758212068,58.85863916437751,5.575462135495799,40.49371867123783,29.13924823722364,52.35183545024898,43.75614550772546,1537.0,144.82426392986662,16.52296689177368,7.232389547883681,82.61264612957058,,19.214774796216336,26.299342848074016,0.6813333903281666,58.89053843180861,2.311427358469423,3.4157273297437625
154,977.0,29.90097959400841,73.8569220755702,6.962897678193927,,29.17546328458756,46.0624770065349,,2406.0,90.8030509344438,8.737752035835534,6.045028321322376,56.747056534337446,398.0,10.530161357737173,22.173517830981204,0.4416512915558982,41.17174820021483,1.563871301040238,
155,1081.0,24.78542491792382,799.856902077957,6.338014748384934,63.45993962472134,26.346735457300344,40.22169295255471,82.72275415927018,1673.0,117.49213095971082,13.92412558852614,7.1773570850543855,61.62814313139716,133.0,5.151356075328223,29.760381257980256,0.4927901183917777,,2.3196125966277257,4.628918089000382
156,,29.388870355270008,38.04240869788731,6.179056145726177,32.00857726761821,30.518804464567594,38.24511769843525,40.2442233010126,1365.0,155.08625916688266,11.046054468630484,,76.47827241916166,,15.337358475867624,32.90677093358829,0.5096640920154596,48.88260698165568,,2.816656402519328
157,1412.0,35.74920965027006,57.90211625744836,7.52284211267469,48.58452675235883,27.393221931814328,28.92017891239788,86.83306522923405,2068.0,94.8665644452274,19.00019282640085,9.060831103615728,66.84098373283001,-4900.0,19.70810456047031,19.70917194178869,0.5289321268224225,58.90658917459379,1.5452958650107584,3.026230387913212
158,1045.0,29.134431695667324,70.58761084328549,6.558005509835837,45.184670578066815,20.98036468413549,33.729981686939894,45.31392557852679,875.0,158.23947389905877,249.9158822504478,6.832727942969006,,148.0,19.48438584256389,24.91025066461616,0.6827016959752521,42.44550520048895,1.4479436359980635,4.792218189087238
159,1195.0,32.41626192621013,67.0856030756465,5.718622004725193,42.66347039634604,27.37099461824043,51.06877315062689,82.09917640291131,,159.54303886088474,16.42039999787645,,47.13360652020734,245.0,7.414055168036277,22.517415694882747,0.6519828899126967,60.88193664685034,2.3857804254494366,3.735535377228336
160,1451.0,34.1062993471581,74.07253898375106,7.401517566460368,41.427983761790586,17.1683084271953,52.13358434687481,64.14273824914734,1066.0,124.44937237459224,15.27076039656884,8.950582111722355,60.94398650873824,224.0,7.718717090992325,,0.5015800191821045,55.19824500589634,2.015780048715344,2.536885451405003
161,1763.0,37.77457563910886,,5.609574892103965,33.654964194416365,32.27357588323235,25.022431251115933,,1116.0,93.61141921417264,24.25233507827164,7.490208491734572,55.829349296869296,,13.483083719294902,30.77711018391488,0.4337774217278435,41.78640115508895,2.3780170889447287,3.991085416737148
162,1754.0,30.06394804353959,39.69769336338874,7.171523215586852,42.59303317406595,,42.82409174432654,65.53414922235912,-4200.0,105.28839103527164,11.650497127066576,6.175324745093594,84.97340491324462,156.0,199.82672407769468,,0.485716102237359,53.404970667848985,2.1548571241228824,4.972286466618138
163,1771.0,34.13700297925172,73.99082429709694,7.27998431007253,31.722096108626744,36.758612530636654,46.57901827075341,63.85241125896773,824.0,113.9594266141228,16.783292417345862,6.18626940307098,57.33420282529241,,16.091268704987982,16.358502189440102,0.8921906563093016,55.657440808914224,1.8358056467954045,4.4703606934112
164,1654.0,37.25298637109749,62.878015638901154,6.310985993636374,61.23855454577741,25.81182120162334,43.56240947372819,81.74497141821956,,104.74593794865784,,6.1317366609695885,,208.0,7.715755407082213,29.31316057906486,0.6342734748957362,79.5968596509976,0.9969497209063996,4.237223409654208
165,589.0,36.88819451154546,45.54644650037771,7.397012069438909,45.92911175832047,17.612136167319246,27.45039294599061,77.79431897839082,959.0,102.45084639012126,,9.69562333568273,,104.0,,16.636830624941222,0.8336727523510563,48.315434876775015,1.2955171433844674,2.624139962798808
166,17990.0,20.82163697555427,67.11740252862546,6.686016633469842,47.75615329279646,21.064481976758124,31.531746963967063,64.1701118261502,-4200.0,157.7783767373086,23.79335505718561,7.59004852407149,58.636656367683614,572.0,14.581088844338568,15.218563335709748,0.8243762333344217,,2.447032092067266,4.6284193540520215
167,1706.0,26.12784616547044,70.75591922401838,6.565575402527433,65.74378345800525,31.364710214845072,32.510208021441585,45.58179646980308,1937.0,,14.425462045901831,9.98150092983832,,123.0,17.705703783058322,33.60665399138877,,79.49262196794515,,3.577366530606639
168,1032.0,24.479801222136,,5.604427547377993,56.32219935444883,21.211712501490982,49.95173893915269,,1699.0,138.666232697349,15.882488698144028,8.158664119214246,78.62143519796774,320.0,13.100985729262575,10.482610417946669,0.7533438542302717,71.68076831760541,0.9585332786351304,4.667870066215867
169,1027.0,19.738500299006983,64.39420549399576,6.167067145392483,30.3223641336848,,38.89598308926762,80.07697303595377,1301.0,80.032823155134,9.504879358650385,8.26499050414982,80.33473192123648,547.0,11.21415271384824,34.13471759158574,0.4963760052063561,79.73470003528357,2.002840705062844,2.989483488274638
170,1372.0,30.66481549821921,,7.641322933036189,67.7269929184514,21.94797074291697,39.604846358237104,66.46953106737666,1989.0,127.69461355219016,18.352984887882783,8.564413012547869,,414.0,19.65774359892493,13.731547424720157,0.7441983524634541,78.73193258640677,2.047807232724263,2.1861531579062983
171,1682.0,32.71809226392004,56.93478336715195,6.40119511555205,39.485778639108446,40.46771608428219,53.04679139663526,64.07945701096813,1812.0,-4919.995773845416,12.899603463617805,9.56515728187552,,393.0,13.73182056229754,30.485952044831706,0.5361922896316448,59.581581683766174,,3.4279279059792382
172,1782.0,34.962561909337666,56.20795853630811,,34.304567390394354,26.91814418521379,44.11257666564147,,,103.03472752745752,10.725253671764673,-4993.989295403273,,516.0,18.003103741987683,16.898063826702575,0.8160310483770754,67.85503399482263,1.3060423648887165,2.809512814453633
173,1109.0,-4981.995249528482,72.4023895565386,,60.72512713523529,22.366518778334733,-5054.1623800642365,82.94207917071301,1998.0,94.84207802061754,17.257031979376638,6.607936747667635,46.681791843037786,109.0,19.29938594549435,18.767558185768184,0.441862066554455,44.41772507764605,1.5971180753649326,4.145687869328895
174,1048.0,,71.99819901410913,,,39.36978540741185,38.69526566024599,,800.0,132.13438359027415,17.049274477458482,8.780286675957306,,,15.130319405129889,,0.7865693364426387,57.64595300187207,0.8370412145958345,4.871319658568098
175,717.0,30.858511272285064,71.63402346735216,5.64106119797955,47.3508226407207,25.285168944163523,29.483087755548823,78.14239511732396,1540.0,137.00811258387145,9.289817900808808,7.634888116213697,79.19280211968751,580.0,13.234080177780124,24.63785106202699,0.4499684532843098,72.36074169066791,2.141849117613978,4.072922453454692
176,1648.0,32.078922702770186,30.55158071312329,6.333005386037075,,-5044.60062834851,52.89806782222257,78.26352620584785,1909.0,135.0424415161585,19.86966270940604,8.212456568340187,60.26297551302071,314.0,5.052662763659759,18.702388687696853,0.8405946184471544,60.21341283908573,1.3390509383660136,
177,1657.0,36.21248007080608,67.47727422344441,7.163195029929875,51.89885959449275,32.11228474210925,,57.813072439647954,2397.0,105.54535040170992,,9.234733541686529,74.60143779936708,,5.60029461108509,26.43482598736658,0.5521022590675019,68.10796131268927,2.251397273403362,3.359072040803619
178,1083.0,,67.93381950555025,5.961288577467861,40.9753842081035,32.44692613313966,,53.704159782049786,1119.0,100.17619217274648,11.213293806690452,8.470628705706353,70.1080165440296,366.0,8.012768240766745,10.391182948551648,0.7271966824152873,69.83005319937108,2.1644717167200573,4.314922211585905
179,1063.0,24.717317142996706,63.91894114275709,5.968230268356629,66.0633202114827,36.44087025707202,,80.05820335875794,2224.0,156.47350399696353,,9.101394085504214,60.02594941972004,379.0,7.790126477839928,11.60937208787599,0.6437511393101399,50.13876564971575,1.9243834563019315,4.529130310015111
180,1797.0,34.5021466284532,67.81323289457262,5.523208395384757,38.608179189327714,22.20658299625157,,58.85893958921218,1181.0,153.86396066159438,20.24548958013552,8.72100001056814,,187.0,8.821381927997681,,0.5831515726311696,75.02797491770262,1.3522872740687908,4.132626882750627
181,1656.0,25.26118424390181,72.09851857483544,6.506208431198882,65.37420601823014,28.313140172767355,39.04901774369155,85.16680032613526,2440.0,116.58532879142562,17.0004075892017,9.698981859680496,73.3729541110387,554.0,9.574019565464912,20.47484213275577,0.7227209165917483,58.39289723636716,1.677738154823989,3.523331858208694
182,1536.0,18.684562216410583,53.51595270508928,7.53028907554887,52.37621702909428,23.471037571279687,50.5938451573071,43.48453483650598,2141.0,147.69550929234987,14.723314295120694,9.5296830885581,79.18260675764961,213.0,,30.3699043164994,0.873761490275619,48.40740414486175,1.5562097379165305,3.877598328846104
183,841.0,,55.10251067442236,5.619372170250811,63.13952535580964,17.428612083470643,53.007413680200685,42.91087560376698,2073.0,116.18587821074368,13.479753787376042,8.670949459043097,,120.0,11.308065351033148,32.20444775945957,8.999624134165883,74.61663527153775,1.3760992066227462,4.101520987036641
184,,24.90384289762552,,5.939573031840806,58.5138398344382,,52.97806622510932,86.35020800507041,2348.0,113.95112144580082,18.37669573294891,9.394515104298534,45.71513936139272,247.0,6.48299507684022,16.120268501522517,0.8594264279415522,56.71275224425015,,2.759253209664281
185,1691.0,33.4766904640268,49.26879415236809,6.213194438188337,57.86780445746994,36.86609413465024,28.7569007688624,72.42274570907173,2498.0,1597.5924022500408,23.964847871274088,,,344.0,5.6354289792917305,24.359243105975352,0.7045408275105067,70.01249753518879,1.6219620267820312,
186,1536.0,25.25515789331891,62.16825899558921,,42.97383230780223,24.04389178376402,36.46161647533171,58.97996782241661,2378.0,114.11248451935782,-4991.984600800816,8.161356438940842,47.77919939534128,365.0,15.109166736095352,29.20912481731501,0.8036571503845262,61.92132288886371,2.2156292662551493,4.85097361690182
187,1351.0,35.22136039949443,69.01998880736372,6.973461863445949,39.35587725888814,32.98118978615959,25.84686278952119,77.75302074080915,1697.0,122.99335508798455,9.270680361817364,8.063815363743968,67.81544398304908,316.0,13.060022372646166,17.22073574799022,0.5919374767171388,55.274870089380016,0.9788714060411012,3.395717945539808
188,1504.0,,40.860454884560525,6.4566709805382665,38.43544910723153,21.037913644034173,,73.61634049968205,,81.80034619429492,15.831644549196271,9.8212281042619,75.2591071536165,530.0,199.82672407769468,,0.6359214874188068,72.39505660154278,1.039742140620571,4.103201549329632
189,1098.0,37.4909453039774,36.89114495796177,7.245858560294264,64.28766628238355,41.70709865387313,35.76267286063821,-66.56005234097981,1516.0,115.52904041403252,23.144010235680668,109.98366026210462,49.42316748274638,583.0,,23.09935506714285,0.834425375900582,63.37879726578452,2.46144451869206,4.211077717371062
190,512.0,33.595175495760614,63.15210022502461,6.902151326810874,62.8170728103608,18.447190300857308,43.93351083676704,44.94366713313256,2079.0,142.508497471616,9.605861238618475,6.355033901112943,78.5335128237354,339.0,17.415191108053108,13.371871160201191,0.6074239849049116,55.62248409708127,1.7992063864303525,3.9867426425644408
191,401.0,20.284758518407937,30.09399417624553,7.560893839211603,47.62294112049229,15.115114365234026,46.44695314231866,80.60897936463758,1106.0,134.40368450994157,24.810887106338235,10.460560078455408,67.22035913581934,530.0,11.415393636743069,10.649557343144508,0.6673297833745425,44.383914813405084,,3.6413453249859065
192,1041.0,29.31553239933121,38.918629215366494,7.381461523018993,35.29618453985818,,-37.89534009229466,83.30115953403123,1967.0,130.8125591091148,24.13417969197216,6.153915511188201,72.598760485669,498.0,14.616791975779693,13.82014523295708,0.4100974615421665,75.81781255066832,1.68936530734499,4.644943863724432
193,619.0,,31.453569017197687,6.081471294005161,45.290090079098334,32.493834703586074,34.19327009650729,48.60843442763245,2481.0,152.7644342749762,9.33066617240789,9.741981781048716,83.85607394434585,527.0,19.30358335752738,,,41.41878341366666,1.1659569158558618,
194,1254.0,27.42130905387629,38.34425589274355,6.124308728558661,54.77373816547646,,53.86638730347834,82.52558259885333,1190.0,81.4425607860184,23.86802644764244,9.793970713521563,48.347239529907895,331.0,17.59436743792341,11.840456538342044,0.7208432539873999,74.52749393472226,2.0217967141533544,2.1833088694598106
195,1648.0,21.642142776431665,39.06596399627526,,48.176126179198114,16.63535782313479,53.93464675071563,83.8923655508282,2499.0,124.56380689537872,14.173254034410856,,,331.0,11.39001215753614,14.742409121253209,0.7584884505319386,54.39846099532622,0.9441270603405824,4.533669127136481
196,784.0,27.69556734300692,49.383679737519714,6.27501886915015,61.2075707393198,-5044.60062834851,33.683091040900656,67.4714306144258,1992.0,,22.36005584028966,6.270672042011604,50.04410783949637,,14.670752567221143,18.446347142382592,0.6913004683922497,65.57355054005623,1.7746503122751394,4.021943816949652
197,1553.0,28.249153117638432,50.1163562343278,7.798951013053917,69.90491289005541,29.97596840523996,39.38875290233374,72.80895181113435,1789.0,123.30683061610138,15.112516741125615,8.984284303922454,60.71835226546729,289.0,7.656063828739096,11.94675160765916,0.4716550181378053,76.88798895342741,1.7703069541960326,4.547775879498939
198,1476.0,32.83373888457331,73.7131235305119,,37.64528353795588,,54.18532475980067,-59.111866000724575,1097.0,105.91164420643034,15.49453691594277,,79.05754785324457,489.0,13.407832773426348,14.79248177904086,0.6227027142889174,46.06826462015594,2.354120321026969,2.415642327334083
199,1129.0,,,6.007123399784945,-48.3860327863829,41.17877656457689,25.14605222966509,54.0895823754633,1032.0,90.90004520735825,18.782132546618225,7.653164774297711,81.25016946951473,328.0,19.719924367076644,32.78174472458778,,62.67801902555241,1.6945107771782626,2.092258821529149
200,646.0,26.05100087193961,66.17023828061431,7.253710634293772,47.23935607683288,17.61327868384302,37.38034745137448,76.09915734758223,1070.0,151.00504574529532,21.16611612769172,6.451592801495365,,165.0,12.774726728037834,10.482478305674618,0.6478306720175442,70.57731449480768,1.0330065831561053,4.803123621147504
201,1235.0,22.36046214988173,35.20686789601437,6.747683307964109,42.179701309958034,29.621533250161285,28.01372649042905,83.0937574507904,1883.0,,8.574415566120226,8.813270598356546,68.764185531017,,18.91457448785221,,0.8351645172770472,,1.7736805407218763,2.443184917551723
202,602.0,30.90108335538659,41.27193777318469,5.844083333911991,-37.92382066881159,35.74248172539456,,72.70387764778738,2119.0,150.2492157588561,,8.395203628373068,,477.0,11.11002380754891,19.610223272879622,0.7879307193293259,61.02527658398016,,4.428956996211356
203,,26.43407869106564,65.14717204893384,6.375586266669991,,22.85253300403448,25.74009863621461,65.57953053232745,2290.0,126.86816979465348,11.174460899655308,6.522772290755121,78.31034673810856,487.0,19.982672407769467,26.81621848580928,0.4419947506945795,64.98957839625832,1.1464495200098668,4.469629826541907
204,,20.64552422250661,32.64019802342641,6.45328034574049,65.48477268894794,,37.20695294171884,-47.94623834220858,10416.25,133.93536932920006,13.88114180367445,9.062447535485417,49.860446781506646,378.0,13.688300528413368,24.717293009085115,,70.30107976531377,0.8528845931186074,4.126115601647009
205,800.0,36.01144602472772,54.32988311218766,7.233808311309202,46.793947907452704,39.88155450427124,,42.67293563024091,1476.0,144.34089235027602,13.91546732463868,9.689765601264693,77.4027723291691,368.0,5.634034913539018,15.587468858866108,0.6358835755749118,73.64110551029647,,
206,1166.0,31.824437152193088,,5.54754414845138,,20.710109252851424,40.99925087376222,62.28458951233732,1505.0,132.73244356801075,15.974025783759611,9.836391505268242,64.25104602046467,308.0,13.801321950370822,31.180237189334715,0.7719310724429993,70.47252387503455,0.943705445999073,4.002195873682423
207,,31.663677128909622,60.10728220262405,6.118745187636114,66.67768192803663,42.51661775474588,54.87980947302099,42.46747818487106,1033.0,111.84438725431502,13.680319001894947,10.526865941312137,63.02493700432676,514.0,9.11859043519395,22.29850956523392,0.4700196156321761,54.16019772724971,1.5979704435032591,4.667259749980596
208,679.0,34.45167751823348,31.1466405634021,,61.05161910063792,31.60675597987074,,68.46673159536125,2191.0,121.09067071429207,9.825139013661351,8.047353709443886,61.95599007987993,115.0,5.487219830538421,30.5634004728368,0.735359762853524,79.86905604230932,2.3860065600510447,3.2765949344026497
209,1283.0,28.59323357310162,46.10540021145928,6.11834750764154,35.22005056468737,,50.36926274873264,59.136459565888565,,144.2436419740704,10.475688554932674,10.765363843110684,,396.0,17.312799570419948,20.15031340470548,0.518163008804729,57.380107748772176,2.0235944021328645,3.2405505631357965
210,597.0,34.30108856804914,61.8245325524577,6.945398309063697,,27.92574826146812,44.057949620772426,77.85945598409847,2055.0,109.89202370983874,,,82.80202213578414,573.0,9.135944554711338,34.61713884788098,0.6191904485704658,40.978588110357336,0.9315998461829982,3.328574928738257
211,1381.0,27.96181507022012,37.449986807462174,77.98951013053917,47.690091060782365,24.36575651359164,26.24679544816776,55.28242484180917,1290.0,111.04971654147975,15.994234450588824,7.482507855119695,66.92815091168606,319.0,16.948228310697477,29.26223396253241,0.4084314350410522,54.50467806341848,1.181156680755033,2.246815672028619
212,-1151.0,19.3435079983142,64.77078241640265,6.331933586177035,,,31.203930281324325,69.6491350483716,2442.0,87.6552092846401,24.225610812500804,6.796415186747293,83.12710153052558,356.0,9.323263744338004,34.14875512781434,0.475805318965238,45.11131818295373,1.9452261138188385,4.67607670708992
213,543.0,,67.29626044068372,7.683179841802177,58.96930190447797,38.88901990245397,52.75193669341165,,,153.1667548177398,9.96647880201798,8.176946980640068,52.21160522462562,,7.9148953081066145,22.85816197274648,0.4460402465618099,44.857704629135,,4.607548591941531
214,1008.0,27.94929787959781,,6.953966848128852,57.61622887644288,39.98812176955983,35.98339353786254,40.235621276112056,1689.0,87.28290519563534,24.086496381052395,8.009493539779832,73.96543915330533,367.0,19.60903361156641,21.84227830726752,0.5198720864691293,51.261401604275775,0.8559615974987215,4.993727965370859
215,1624.0,32.40405163264592,40.49209974282047,5.798865156216265,43.62179341919588,44.57304748757224,28.109101794423868,43.61946991321552,1391.0,131.85673419588448,20.46714575044559,,77.48958154434989,328.0,10.424679916325292,28.886345233131447,0.4500090450121611,42.135019767090434,2.181166923925009,-3.75554942449524
216,1547.0,20.131574602573487,71.25653338330577,6.7882109041198095,62.19854921597018,38.7385287749005,46.07216097598606,54.51841062430103,1545.0,,18.837479649880773,8.91693116163874,72.16515325339448,218.0,14.020643171647407,349.4240546653034,,67.54048753638253,,4.253574909354157
217,,20.80037077320898,56.0148288459327,7.295683262362072,32.09565182379445,33.0415221206569,,84.11175405103825,2204.0,112.44955122043538,,9.749934921899875,69.27689120906162,539.0,14.149722392217074,34.103644896638954,0.4145199511046097,42.9595553680762,1.7283552530038673,2.608015718921914
218,1749.0,,48.67312980720867,7.129526304233433,36.38499605728669,25.176608951753515,33.06570738712515,47.35074774498893,1227.0,134.3641469258147,22.0543700227368,8.54944974102805,67.59251124344729,,13.407102232602528,18.113797650812494,0.7088702503124991,48.13158221743825,2.4282824106807084,4.0025864546725085
219,,23.329967867417643,36.1188378662589,,43.42493091911647,31.33786346132248,54.93932366674781,75.54471652302709,1496.0,85.3674986103903,9.817637694456964,6.524113204703828,79.43721930314784,,18.72043615281822,29.96761434606597,0.4703539154127871,,2.070995841414514,3.949198546272172
220,-1772.0,,,7.736565997792237,33.072297642771254,16.232045183712163,50.74416775079963,88.66832830761436,1445.0,127.49646263611476,16.58082350061421,10.291456677765533,,549.0,15.116616070503028,15.26613994088842,0.8725807285889484,,2.2452020756953903,4.703626207524837
221,1059.0,23.01461321123196,41.792879957184354,6.532271385217194,,37.34475226589739,37.23813455103523,79.52837763455776,1531.0,141.76254287778838,19.85054935043289,7.548822915925935,49.89154884722398,135.0,,23.63935866863613,0.8665470365549272,50.71006662158167,1.4017924682259335,
222,1163.0,,48.57110009365229,,-63.20603931991673,,54.40783623449497,52.1472680843522,,146.25702063092754,-4991.984600800816,,78.94350628123513,434.0,17.93570576786411,14.49620371022998,,62.8759587064148,1.7424188694082967,
223,,27.885477002765427,33.127111344868425,5.9144502344947405,67.93006151160317,15.60069689196563,44.50339670257641,85.41826302065408,,93.64243115150202,22.15724420739601,6.589300543398851,61.562744777617695,521.0,,18.68493404375847,0.7072106491115148,78.58742225787367,1.8461896516272105,-4.606500418104822
224,,29.46588756358801,70.06834579097595,5.725940482034885,42.18409423096762,16.875208245312326,47.2606735563928,44.6553578254195,1001.0,151.7935240062539,9.228619053192975,10.791255861162515,55.14787319983243,505.0,,33.28395918016148,0.4140026597362292,75.02226617398425,1.346692698616191,4.606081684696556
225,1769.0,34.76213926356591,68.32942619858217,7.348091649400349,40.58063215955353,26.6239939146527,25.945391292466347,63.40709709353679,1681.0,132.4916873477954,19.741917671485822,6.455059034412585,79.79074272055703,207.0,19.258255579156348,13.652267494327152,0.8658942715255871,75.037357017813,1.7694218124105792,-2.191169980066155
226,546.0,,66.68079150211562,-4994.498981602695,41.19570608985708,32.50264557055306,,84.37709538632069,945.0,150.54838406565463,17.078471416540204,7.155180689735298,62.28099198534967,288.0,14.380964448206193,25.810022378379912,0.6614936540958549,47.0426814415063,1.2023141451155137,4.537885858087868
227,1571.0,33.41822754128541,44.972175524594334,5.787788091426018,41.10876349403375,28.9261184685638,43.99255379488715,72.06328546284348,1635.0,118.82245736881586,14.445734687659035,6.232899710432708,77.33458760707266,277.0,17.254526757123145,24.82385682318508,0.4216115757088895,50.5962877399128,1.0437386408160072,
228,1263.0,26.440721191013747,38.67400371329786,7.4560847139499264,,33.576129518764645,51.97071947948452,60.682228236384944,1438.0,123.36266760777616,13.784674697978524,9.525565733194975,55.53614447823378,195.0,14.803410883177891,13.018458817724662,0.5712499965040687,43.05573267181223,1.4357494407714655,
229,888.0,,,6.292589394229387,67.07665385324432,29.408827763740675,43.71231178262786,54.64064333685844,2280.0,153.52306216229368,18.55415475716128,10.25149368285896,45.15717285688872,414.0,199.82672407769468,18.149476094220304,0.4384247309306171,,2.056792368868943,2.169543873164187
230,1328.0,37.17254354626441,54.80831920566097,5.570973179908567,38.547925662813135,34.8511153644404,29.020746829569752,58.75497026591749,934.0,151.99276346837374,23.1469213689525,8.170355409079903,,119.0,19.167318197678654,24.07453761288164,,42.79265205942248,2.3575181517256087,4.033021324304141
231,950.0,21.687418413579262,38.91262334523208,5.619359188892345,,21.573781940124025,28.47280138738974,65.44708905046431,1425.0,115.85286986952016,16.43499074371896,10.642610375212149,49.00913026571537,263.0,,14.679465224712256,0.7349631710806616,,1.578113887546995,
232,,19.80673921155216,64.29556355249318,5.82699202741896,30.38747530963871,,,55.95219649364037,2087.0,101.95301053085454,22.020293789307644,8.951495358777997,,481.0,7.544916218850783,30.015591410320383,8.999624134165883,49.91502289295803,1.8928002700682336,3.4033287949581044
233,1271.0,33.41971851070957,,5.990804700344086,64.31820363660228,32.8930186387698,29.17907016123743,88.44839310411498,863.0,111.45363476514112,14.836658491347448,9.150035677232616,56.04300544277642,196.0,12.2598612549881,34.30391273836875,,49.73782536114979,0.9751631226576708,4.045185311165403
234,1040.0,19.36499410708183,67.36097938710188,7.029836246748332,59.24629377819669,29.540685508089226,40.60695881512076,86.65388265330725,1290.0,111.02114628238,9.740705867484,10.22709600850385,,242.0,15.527936402363238,15.3689849990618,0.4595785227702324,,2.337588389538958,
235,872.0,34.741579814060586,66.99931933428059,5.8618504440042045,67.87024140694813,15.80602962134806,26.11339959886907,83.53357341071603,2470.0,,9.045597519796855,7.484001025259195,48.48134260366217,,8.407868797733242,14.6727991197644,0.5224695228468281,70.2711922791415,1.7666271630688883,4.476310746814995
236,550.0,26.74386792714487,77.51563764652958,5.773411099707266,61.26461916785596,26.41445656479108,27.42009302173532,61.09149177613267,840.0,101.48636834663732,,7.771328606638129,56.46636993789011,341.0,5.061521756452506,21.37337679493612,0.4500716438691756,73.477574331642,2.126575020962767,3.3517913873107994
237,,36.310273545838285,40.14681837874511,7.258854025395442,42.54826048208261,18.183767564729862,45.17044802928594,74.56508846676144,2119.0,,14.462552413280388,10.52975959597322,76.25960973034287,337.0,10.14402673755058,28.69413192850081,0.8037493658283303,62.87930741376051,2.1505500415663694,3.163349472339137
238,662.0,32.430657222438114,58.27749824607202,-4994.498981602695,39.91493434913694,-30.94070495258086,45.675442312825496,85.14146535179823,1826.0,85.58895365477294,13.733041764209316,10.504817480193818,51.06351647609278,230.0,19.532890032016827,17.040015255881286,0.4676199139923613,,1.23601689482578,2.719339216532142
239,543.0,30.208093340159152,78.98233575169417,6.501245709347043,57.90865230213171,26.87333038981292,35.244082198253274,82.5214743839464,1712.0,134.20889456796755,20.204929401583684,10.882413881004354,70.8863824450783,192.0,-15.4245119090877,10.49699771743201,0.6976866832744468,65.81962156665412,1.6995965704091442,3.1172802535279045
240,745.0,36.98613594115531,38.26470554850873,,44.56451100041998,33.39455733309054,,,1774.0,93.8256041165162,20.62796552694272,10.509191582208356,81.69703411218005,594.0,11.019881659118358,,0.571370206794423,77.84694819185381,2.432815577653661,2.333139161875695
241,-6772.0,25.932987461041087,65.01259797222605,6.217563246750762,52.64860063010467,,,45.61930246611304,1933.0,107.56047147152506,8.864517470173578,,72.19347039030882,190.0,7.888641460202605,33.91501419418269,0.5129891923275918,51.25354344182547,0.9523787261954072,4.913316525094263
242,1416.0,37.081738730792665,,,30.250298841058807,23.990060515244725,,,2044.0,84.92344273078695,11.759095469113255,,77.44086757168907,232.0,10.341345106321205,19.78192138517364,0.7197342197460519,63.8127818313158,1.9611848266502576,-5004.8577579439525
243,1280.0,20.70002554842414,59.32395460943535,6.665347092660316,32.47542806721901,43.86306312495083,41.26081208999139,68.85320226128513,2193.0,,12.662451452701294,,49.35886517215664,222.0,7.547591499518719,20.50336385457751,0.6285011546884703,,2.435848932659792,2.383417528385639
244,401.0,27.675098838648253,64.88353137600376,,-51.414717647266045,31.06903501762724,54.04626522588717,72.13139676054658,1167.0,141.47368568937935,17.30940373042776,10.954006779729689,,539.0,6.594587319694272,34.22254292785095,0.6000727336422795,55.717492201112265,1.310981083691838,3.058418027797717
245,1296.0,23.39822444784389,76.48084614378422,7.585116084545974,52.64286585792661,33.548723962643635,29.435573135871515,82.4921302298512,2259.0,150.8012259637807,10.456758806418154,8.361404821644005,80.78155408962364,514.0,18.601135588588303,,0.6964260024461109,75.18831929616212,2.264461466387392,3.641117430861968
246,-1727.0,28.796855578163868,69.1290969925669,5.536942289456314,60.05811777837374,35.42017119677211,53.22628802484127,54.62575101705156,1717.0,,10.277000729800006,,73.60422454472356,441.0,19.964755075632105,27.97929807105313,0.6456338142450004,79.19212652416618,2.387217827194062,3.598656909922609
247,653.0,21.240277557831693,,7.298993905109866,35.27861278495847,35.001945895727694,30.48679159206005,48.37352452750213,1827.0,117.08382714071377,24.044411116535287,8.648874576283992,70.58215305509245,518.0,7.461716593936854,24.06755013427669,0.5517421042757804,59.75077965490647,2.070046555971203,2.106510106155897
248,852.0,34.83059320620087,72.63640099378557,5.786080511855046,50.52732335027115,30.32912229135186,42.02329624069689,58.950291658909975,1043.0,117.6259238349765,21.67144942406228,,71.55066944486799,217.0,5.817838383174196,34.36523027158104,0.6795306438826259,55.62562619217356,-4999.198548714357,4.852523102687334
249,1460.0,34.92815698629114,41.27706649628663,7.334358929235559,,27.862928733440505,-5054.1623800642365,899.1170129143602,1701.0,,11.071133335549897,6.375110444464591,61.568022172185735,554.0,9.945966607193183,27.221662110638903,0.7347492882753472,58.87751714225835,1.3678012220052096,
250,1583.0,37.10472625446958,,6.916597406056459,33.72784478250779,16.613458925321336,53.94785804505477,,965.0,141.02392423006444,14.911652734393346,-10.478256152009592,46.782265264706126,297.0,11.92488771142123,32.37581879012924,,74.10946982927726,0.8608758005101422,2.0485540067956736
251,1414.0,21.093442817664723,53.08664068061911,7.439539609153726,46.41983176242218,15.662575359035392,33.20626087005811,73.6141326256576,1849.0,121.046177469444,14.045573987378614,10.013379062631431,,381.0,8.072318706137818,27.48447164333053,0.6329358644538376,65.8187370207267,2.213470498217104,
